numero_processo,taxa_vitoria,incerteza,valor_da_causa
4131082-51.2025.8.05.9569,0.2726952752235908,0.4391657735879624,21409.87
9660759-93.2025.8.13.6566,0.603,0.5249226832350087,9803.91
3033476-96.2025.8.03.6821,0.6029999999414287,0.5249226832350087,12131.03
9037825-09.2025.8.10.9739,0.8500151196617143,0.4109667862227398,16587.64
9977191-81.2025.8.19.0353,0.9174854282030771,0.3205089451578671,8804.18
6794676-18.2025.8.11.9362,0.603,0.5249226832350087,14131.27
8255743-90.2025.8.18.3559,0.09776409903921113,0.2915206607210633,16475.75
8409401-69.2025.8.25.7069,0.9637495528021154,0.29648134666013864,10185.58
9261323-95.2025.8.15.4192,0.6135524782471746,0.5244193927826682,11161.07
3390479-97.2025.8.20.9116,0.3388113548437314,0.4442195769813506,15374.98
1999488-70.2025.8.07.7165,0.68443927536099,0.5164303031467196,17351.75
9746952-08.2025.8.02.8164,0.9773002024930908,0.1950752685775892,16331.91
2449132-28.2025.8.21.8781,0.5877243617426486,0.5247542221778422,9392.82
3753751-03.2025.8.02.3155,0.9653369379198582,0.21451363731294126,12335.41
5857538-47.2025.8.26.7906,0.6061109029676158,0.5249109299277847,18538.88
9579922-82.2025.8.18.0961,0.05332190130440739,0.21632892368441506,8816.61
9201326-61.2025.8.07.9449,0.6096461780204456,0.5249166022324493,18155.34
7410590-02.2025.8.15.4515,0.8902586798265307,0.373224965940744,16761.47
2588333-64.2025.8.15.5261,0.44422334244463463,0.5218585579979754,15508.96
5302049-47.2025.8.16.1566,0.7898366457020558,0.42047340883695083,13890.61
2442305-94.2025.8.17.4181,0.3464463526032819,0.49155358600938864,20881.23
9030467-30.2025.8.13.3747,0.603,0.5249226832350087,1000.0
1056546-29.2025.8.05.7524,0.9323207753503263,0.29523624272041243,9330.38
5363365-67.2025.8.19.4838,0.0,0.35025295694869457,12934.43
7024481-66.2025.8.01.6849,0.23713368770079013,0.5080203159904002,9843.04
5879955-92.2025.8.19.3146,0.04679602324919008,0.18972133109426423,16328.02
8469077-74.2025.8.04.8602,0.0341168433071356,0.2030708837205942,8109.38
2033560-99.2025.8.15.4271,0.9445917142224357,0.3168835004369132,14286.0
4258118-68.2025.8.27.1333,0.0,0.22495545686643328,15976.37
7253554-41.2025.8.09.0907,0.8676143982660518,0.35451923436096733,18947.47
7636902-04.2025.8.21.7030,0.982301124865302,0.2136346609789218,23024.21
8554711-58.2025.8.13.1707,0.6142348169850081,0.5218547562450706,9914.08
5203071-59.2025.8.13.8005,0.603,0.5249226832350087,25686.19
4908368-78.2025.8.15.1826,0.7987748908364404,0.3574382964738853,19678.21
1857671-15.2025.8.17.1522,0.6476487219207483,0.5215923888909529,20532.63
6335896-41.2025.8.17.1403,0.603,0.5249226832350087,20200.13
8160648-24.2025.8.08.9916,0.16969170552472107,0.31431947722109194,12133.66
7423847-64.2025.8.26.8355,0.8822388484129178,0.3071874276124155,21697.04
3620708-52.2025.8.09.7401,0.9803580186728218,0.21353087468887752,17564.43
5889117-15.2025.8.02.7252,0.45387792181195136,0.18489328852933803,19407.77
2641984-68.2025.8.18.0321,0.603,0.5249226832350087,27572.7
4819213-41.2025.8.10.7470,0.602964615366831,0.5249226812768836,18772.1
1851009-53.2025.8.02.9286,0.6030005598272087,0.5249226832344868,14526.63
9038029-58.2025.8.08.7824,0.587043044664327,0.5243734609770873,10913.38
8268507-90.2025.8.11.4341,0.603,0.5249226832350087,22734.27
3468256-29.2025.8.07.5752,0.5930162627699171,0.5249139036407983,16068.59
8033313-62.2025.8.08.6673,0.35435545714234773,0.4791234906376995,9272.74
3334176-48.2025.8.12.2348,0.7407943601952847,0.49431429595354304,21032.58
4171696-27.2025.8.19.6639,0.7293106728411962,0.3260702779575038,15407.6
9564591-73.2025.8.27.8652,0.1427432481027573,0.3011810678045424,10261.29
2897040-35.2025.8.18.0443,0.7005868865851456,0.49691741406384926,21474.94
9792223-18.2025.8.15.6812,1.0,0.4576593301182725,16324.07
9097156-25.2025.8.20.3284,0.565288108669431,0.33823788813482264,13845.44
1905748-68.2025.8.17.1801,0.3871342000419947,0.39374230539601307,19337.31
8276156-62.2025.8.19.9258,0.02333309845651188,0.2051841669049029,4765.53
6152413-31.2025.8.03.5056,0.9954840554417431,0.30350497673793514,22586.09
9830090-40.2025.8.24.3811,0.044791540345840875,0.21399785060212131,12607.55
3651135-36.2025.8.26.5556,0.0,0.21959613277520126,12148.71
4169152-16.2025.8.27.0663,1.0,0.5083052889080893,11791.76
2307414-92.2025.8.15.6282,0.603,0.5249226832350087,18241.94
9454713-29.2025.8.09.3734,0.16734108127007907,0.2577450662203768,12172.32
5784697-46.2025.8.06.1057,0.7968729551224379,0.4543486818662465,12737.85
7207440-82.2025.8.16.9642,0.6226639613711982,0.3416870972429011,13978.88
8549796-23.2025.8.12.4142,0.7545274716095298,0.4851096993351672,22899.18
8064037-98.2025.8.18.7405,0.6492954554483013,0.5213419517828735,16730.07
6581653-99.2025.8.02.4849,0.5478744874438609,0.5226931433535252,16708.12
2814565-46.2025.8.06.8966,0.2347153043256356,0.21954412738196097,18043.79
1313168-59.2025.8.06.7857,0.0,0.2205905000650199,18548.17
4474006-87.2025.8.10.2495,0.6057697048086842,0.524890237377087,15192.58
8930348-05.2025.8.13.4672,0.6210737893239376,0.5243784208625566,24119.79
8332208-52.2025.8.06.9844,0.6030000009632527,0.5249226832350087,22163.17
7979896-75.2025.8.26.2996,0.34364885640184256,0.19730403131205798,12978.65
3047097-19.2025.8.04.9533,0.016034641311037046,0.31078972687698636,12440.19
2236384-28.2025.8.22.8829,0.8397992553794732,0.3021519404610174,19162.03
1993217-98.2025.8.04.3905,0.8453592618094099,0.41927953393207174,21358.36
4924006-72.2025.8.24.7996,0.8791726537651184,0.31029898780845244,16943.66
3479601-51.2025.8.09.7629,0.36972635087799677,0.5181810449083185,14664.16
1408888-00.2025.8.14.6729,0.8679074845224937,0.40416192641864157,9342.02
4860654-89.2025.8.02.3333,0.08641166597416239,0.28282256599078215,8078.41
7499108-71.2025.8.01.7924,0.6047155997541677,0.524908690467224,11129.91
8285611-23.2025.8.12.8401,0.0,0.20062185466405763,13631.04
6056152-58.2025.8.09.7163,0.6890151786936773,0.5124893386127677,25748.85
8340425-83.2025.8.21.2033,0.0,0.27359577727394996,14810.59
2311002-40.2025.8.04.8662,0.516451474944113,0.5220632609476265,18544.68
2157554-75.2025.8.14.0829,0.6030000483457151,0.5249226832350073,17735.04
6206178-87.2025.8.22.6522,0.07841437033282606,0.26255272883227565,10745.99
1629888-47.2025.8.24.0954,0.6030115883695711,0.524922683011379,7632.6
1712192-07.2025.8.22.3077,0.603,0.5249226832350087,11683.55
1669168-66.2025.8.12.9198,0.6025520757559009,0.524922590193077,16875.82
1867073-90.2025.8.15.2183,0.6030000000019358,0.5249226832350087,18609.81
9549822-03.2025.8.02.8281,0.9651398340912163,0.28846616286791454,20312.28
8177737-24.2025.8.05.9480,0.04590176578935179,0.21386399076726162,9432.92
3639963-84.2025.8.19.2702,0.603,0.5249226832350087,20017.14
9226560-87.2025.8.26.4251,0.707580834069534,0.5063819338186323,6528.15
3849198-36.2025.8.10.7342,0.6034591577911868,0.5249220193566216,21371.5
9076034-54.2025.8.01.0315,0.6029435579425514,0.5249226809354911,8311.45
1432606-22.2025.8.13.6522,1.0,0.26044643455918476,15607.06
5893255-31.2025.8.27.7099,0.21805909294342363,0.386211092732932,14818.92
9208066-59.2025.8.04.2517,0.059468251958126994,0.23050980037487542,18983.72
2063401-94.2025.8.03.4140,0.9892588179774888,0.28610650602714754,15185.91
6723721-88.2025.8.14.9014,0.3771098881238829,0.4572124909848811,13169.95
6755645-27.2025.8.10.8386,0.9946354357797731,0.2335880229985917,17579.01
3130197-25.2025.8.26.4602,1.0,0.23396448030278888,7239.82
3647245-63.2025.8.03.1728,0.6030001433859272,0.5249226832349747,15087.07
5189281-08.2025.8.22.5437,0.13566509735011972,0.33167742878368756,6853.34
7901157-25.2025.8.20.1970,0.00014909611510149912,0.18183765753759634,14313.81
9694956-57.2025.8.27.8263,1.0,0.21902341342943202,11066.33
2016785-48.2025.8.15.2566,0.6030000000037645,0.5249226832350087,9732.54
8729097-22.2025.8.17.0483,0.0,0.3632660921134063,13135.34
6518393-04.2025.8.05.8916,0.5952471255091415,0.5248794038146284,7865.03
5672646-54.2025.8.08.9831,0.15390312225302266,0.35056044045909723,9179.14
5530828-17.2025.8.11.8943,0.9660565603180508,0.2141182092797375,10267.36
6722726-73.2025.8.07.1251,0.916519985655956,0.32203333586487626,22698.96
9673213-52.2025.8.26.0076,0.603,0.5249226832350087,7875.38
9121116-56.2025.8.10.2432,0.15444581450664852,0.41053882044521195,17567.31
6430419-12.2025.8.07.4892,0.0,0.23775991598218915,21572.61
5005722-19.2025.8.20.4147,0.6029999551015994,0.5249226832350071,20763.87
2258789-46.2025.8.26.3221,0.7239479075806894,0.5016997068092636,10376.99
3510280-47.2025.8.17.4275,0.6066266300641744,0.5249007778047986,5933.83
4134887-45.2025.8.07.5407,0.4507154930007615,0.20303709790691143,17306.26
6059946-31.2025.8.10.5139,0.603000000379574,0.5249226832350087,20747.73
9659674-56.2025.8.25.7338,0.6107548397880909,0.5248225284272868,3863.55
2824480-16.2025.8.25.9301,0.9070826302590451,0.3679911065274166,17350.13
1426839-36.2025.8.02.0862,0.603375679099951,0.5249226577531613,14727.93
1247542-69.2025.8.09.1354,0.6573506045287404,0.5199802266463004,22219.87
3415506-87.2025.8.12.1595,0.602999999999998,0.5249226832350087,5899.68
2845663-95.2025.8.17.2414,0.1802644401543788,0.20706792453195658,12969.98
7915174-71.2025.8.15.2604,0.4422527561665675,0.18539005501986022,13742.89
8592942-73.2025.8.05.0112,0.9300330842841389,0.25517854452062416,19119.94
7949988-95.2025.8.11.9982,0.33476422594713023,0.19669951950163705,13962.52
9271833-04.2025.8.01.2083,0.18876438991710515,0.34647504317702427,9021.75
4598731-13.2025.8.24.3507,0.13754104087650493,0.2883417460395773,13528.17
2184474-04.2025.8.07.4530,0.6126187026094934,0.5243218503191229,19956.35
4326461-25.2025.8.18.5285,0.599741515830417,0.524915019058487,7800.73
7619548-13.2025.8.11.8763,0.9602196115677162,0.23404769568056452,6199.56
7817527-13.2025.8.18.7559,0.01191446280511832,0.35438087772554305,7372.64
4793784-58.2025.8.14.3166,0.9956395596075645,0.24748304376481145,12068.67
5618417-22.2025.8.13.2569,0.8745582163832393,0.2767715802592058,12253.17
4051675-47.2025.8.12.5510,0.05491112965748568,0.2650230365576782,13237.87
9475770-92.2025.8.20.8860,0.2340966970962367,0.41522827512230187,7964.4
6176771-21.2025.8.03.3092,0.6029524761509004,0.5249226820927293,6637.6
8044627-13.2025.8.20.3817,0.8957338702136026,0.3555302954822335,8057.79
5374765-90.2025.8.05.8229,1.0,0.2919139487987117,17888.35
6206386-24.2025.8.24.0483,0.0,0.22472032034585962,15055.57
5010435-97.2025.8.09.4120,0.21120033700610796,0.2191421539338446,17390.75
5021223-94.2025.8.17.7939,0.8522568358569734,0.43402372240450077,19641.15
8074370-99.2025.8.09.7474,0.7076058118426217,0.17074643395791506,18098.95
2266962-38.2025.8.09.6789,0.037607822758299214,0.20545514418233202,13359.76
2110786-22.2025.8.21.6323,0.7151754399699273,0.4470702219920783,16169.13
3842837-12.2025.8.24.0920,0.6030000000020731,0.5249226832350087,12073.2
1199450-33.2025.8.27.2723,0.3737838191455898,0.2721374844465384,12783.68
8097183-55.2025.8.11.8198,0.6058569004787016,0.5248757081788346,18558.64
3834763-96.2025.8.12.8129,0.603,0.5249226832350087,21573.0
5059081-68.2025.8.03.4334,0.5990679816588275,0.5249061614429867,9541.24
9111506-94.2025.8.17.9102,1.0,0.28148426906167007,16285.33
7978067-28.2025.8.09.4250,0.9917594092355146,0.1898437720429139,14703.14
6139978-88.2025.8.06.4330,0.6029999423682655,0.5249226832350075,12037.21
3715961-94.2025.8.13.7730,0.6029954408412054,0.5249226831859658,14394.28
3104409-37.2025.8.19.2507,0.6064933834253421,0.5249023983498954,12579.63
1043858-48.2025.8.22.1688,0.9680171542095786,0.2141196703335248,14656.12
9332815-70.2025.8.09.1234,0.6062174455423976,0.524902632697671,18183.54
5315625-93.2025.8.08.3098,0.020498423986543668,0.22597520326938791,14751.21
3651944-01.2025.8.06.5123,0.6204621523904479,0.5221217719025584,11372.7
9665111-33.2025.8.27.3211,0.5941046795921798,0.5248654962765713,15807.03
9344486-10.2025.8.13.1429,0.7445955163840878,0.49039221337841926,14205.55
2859615-59.2025.8.07.0234,0.8900683334957822,0.26071521748410453,13424.65
2893322-19.2025.8.10.9584,0.6024334859428276,0.5249226076337723,8886.87
8934321-70.2025.8.09.9816,0.13773492680958777,0.23453643687176512,8166.5
4655167-30.2025.8.08.4169,0.7566715094402052,0.4934877331731755,17477.52
7801359-06.2025.8.01.2151,0.603,0.5249226832350087,26414.7
4175169-44.2025.8.24.7047,0.4863011587563936,0.5129914002603112,11338.12
3007769-68.2025.8.26.0689,0.988737865356718,0.32099832001791617,21717.98
1908414-09.2025.8.03.8175,0.9796310423327648,0.22328305953674796,21202.5
2037954-93.2025.8.06.2515,0.21393759004169627,0.2050832458131193,17319.29
7575918-43.2025.8.14.1845,0.8656697445398462,0.44051341647697495,15417.04
9139735-42.2025.8.20.6227,0.9130519935593127,0.2821325449109336,21116.5
1489389-03.2025.8.17.1361,0.7583118511352376,0.4830864113770398,20661.14
9955579-59.2025.8.09.9915,0.2807343202807616,0.50436076951454,14647.2
4623911-65.2025.8.01.3116,0.603,0.5249226832350087,27541.52
6871825-35.2025.8.16.2995,0.9792741083596399,0.23078117946756935,6695.39
2228214-03.2025.8.16.9677,0.9579390176046807,0.2547598317263239,14680.83
2292445-49.2025.8.03.6983,0.2132026057658008,0.3832483372971205,15395.34
7090034-15.2025.8.25.6585,0.22756149184385988,0.20787214756443403,18208.66
4262329-21.2025.8.15.6785,0.6270135648032742,0.5187761575933142,10598.32
9038137-35.2025.8.26.5459,0.8533255174931533,0.44027908212241335,14942.84
5593308-32.2025.8.17.4777,0.6025525670061093,0.5249225400399058,13995.17
5436619-16.2025.8.04.1694,0.5993101406935392,0.26989251423474625,17322.75
1890545-21.2025.8.13.1256,0.907333174263491,0.369548584126474,13829.23
1133766-95.2025.8.22.0928,0.8503031466590418,0.42316724183953053,11549.24
5544694-68.2025.8.09.1914,0.8734980854378529,0.3556122033840962,16512.04
3428913-21.2025.8.06.0326,0.5249325490409795,0.5207433537903454,8105.98
7934619-69.2025.8.01.5188,0.603,0.5249226832350087,5263.07
7085261-53.2025.8.02.6674,0.8501084745404701,0.19711957391210047,9675.16
1553960-88.2025.8.26.2142,0.9018306994897415,0.2847107190362354,16065.63
7801474-31.2025.8.14.6655,0.0,0.22379508531492115,15976.83
1346820-25.2025.8.16.5693,0.6598397376963479,0.5182011022629075,9420.66
1367301-76.2025.8.17.0667,0.06341969636861489,0.22188050556048505,15536.62
5151047-32.2025.8.07.2075,0.9429994851998924,0.2114503084844532,14108.97
8752824-01.2025.8.24.3470,0.603,0.5249226832350087,26267.95
7650917-39.2025.8.01.0153,0.6029999158244249,0.5249226832350036,26194.91
6804005-62.2025.8.25.1834,0.6078949814188481,0.5248825854836343,9527.54
3397946-24.2025.8.17.4742,0.36478519529672776,0.1966060028368014,17399.76
9940433-37.2025.8.18.6528,0.8236275492439173,0.4268089716438962,16328.15
8952211-39.2025.8.14.3756,0.6678771053815566,0.5110029521901015,12936.39
3154989-38.2025.8.03.0466,0.9649559582898086,0.21563501622711145,14222.9
8700598-81.2025.8.06.4433,0.0,0.3655552013314115,14749.86
9003947-83.2025.8.08.5829,1.0,0.23090815314274263,10724.1
5376479-85.2025.8.07.3396,0.5997709240397159,0.5249176187839265,4808.37
1104716-65.2025.8.14.0622,0.9713481000060349,0.21320834541117833,13682.24
3764987-59.2025.8.17.1891,0.8598857537495257,0.43092688137261204,15273.8
8046034-70.2025.8.07.8180,0.13581487213342436,0.19801848309379974,11413.76
7707391-07.2025.8.15.9789,0.6405476678937494,0.5225696659347089,3614.21
8928329-53.2025.8.12.7411,0.3494905535497847,0.47669978049757367,8330.59
9624136-33.2025.8.14.2103,0.9419671175502138,0.27320564481864235,12448.09
9515198-30.2025.8.08.2768,1.0,0.216674158789122,11321.92
7961454-12.2025.8.07.1888,0.9586160783230397,0.2754167282074818,14078.62
6745961-91.2025.8.14.5748,1.0,0.25563678653962535,12082.19
5377198-66.2025.8.17.5668,0.5218793116850633,0.5202863086299421,19194.38
5727331-44.2025.8.06.1466,0.661060915260223,0.5199829333698153,16021.0
3936712-03.2025.8.14.7887,0.4766857301127124,0.35048821333932423,13838.63
5902160-18.2025.8.19.3884,0.9735628150741296,0.18946646448408375,14706.78
5171522-94.2025.8.25.9898,0.6388827469922872,0.1999637088371809,13678.73
5754456-26.2025.8.13.8196,0.603,0.5249226832350087,18864.05
9078662-07.2025.8.07.1059,0.6029885288145918,0.5249226831400253,21891.09
9737441-95.2025.8.06.4835,0.6013682591633711,0.5249214510422671,16892.98
8576929-70.2025.8.07.2521,0.6324203854957777,0.5233675802054922,11014.68
2644333-08.2025.8.16.7738,0.9746165937654032,0.21371171237756217,12676.0
3282916-19.2025.8.05.7150,0.0,0.3258363146810537,6492.24
7431336-94.2025.8.03.6687,0.8592697583738207,0.44389149004951794,17367.66
3841755-52.2025.8.04.4614,0.866430021278696,0.4398852713761266,14424.88
2718082-33.2025.8.20.8520,0.6032067490747504,0.5249226131712533,15876.98
7725094-24.2025.8.22.8146,0.7579127294475785,0.2078518633196883,10988.76
4933581-82.2025.8.18.7839,0.03990603635522305,0.25989598796968544,15513.97
9761184-73.2025.8.18.6147,0.7610523417109223,0.4345770556617337,20460.72
5646270-42.2025.8.13.6284,0.7539590331061599,0.35293620679184695,16056.41
9487021-26.2025.8.06.8582,0.8578396707235821,0.4024985363988312,21706.32
1000056-80.2025.8.03.1538,0.203221643149342,0.2620286510772691,16001.9
7536320-85.2025.8.19.6315,0.750983285683104,0.4812927773489934,10811.1
4757592-97.2025.8.20.0427,0.6875116846897252,0.5128077377502348,10989.17
3542987-16.2025.8.20.6039,0.7735643046136065,0.46592172359809375,18275.69
1610423-36.2025.8.10.0049,0.3506376075085207,0.5084162944332516,16529.08
4579966-71.2025.8.19.3973,0.4104233589393075,0.39799367593140156,19339.35
4972371-98.2025.8.21.2890,0.3022186736071432,0.4343819746579839,15689.46
4203926-61.2025.8.26.4643,0.9880126914215672,0.18806829191766533,10587.15
6776204-09.2025.8.01.4012,0.04069952169728197,0.21739473872950155,19932.39
9899634-39.2025.8.09.7633,0.6030588363441794,0.5249226606956278,18505.1
7095521-01.2025.8.07.1959,0.613134180913621,0.524709236581332,9383.18
7056493-57.2025.8.20.8289,0.9667151620011116,0.2173177465425766,19803.1
1634131-59.2025.8.13.2442,0.6046087699971219,0.524918385266493,12653.6
7129878-71.2025.8.19.7854,0.6276305282210203,0.5239114515188956,16440.35
6525028-62.2025.8.07.9085,0.9619071370925264,0.22345008934792,19838.54
7791846-88.2025.8.02.9085,0.9905340028951097,0.19475394651865446,17677.85
8991638-05.2025.8.03.2534,0.603,0.5249226832350087,9020.07
2801966-97.2025.8.22.3543,0.3780083211961724,0.18279534869738587,15087.46
8292349-87.2025.8.22.7013,0.3216134190197266,0.4822403415285553,17066.18
5580748-77.2025.8.05.3222,0.6191943596990154,0.5244857721659778,20309.89
2324235-70.2025.8.04.4743,0.6020198344760209,0.5249222896354947,7829.67
6009173-44.2025.8.14.6296,0.8161813001873373,0.3795578139411363,16046.82
5994295-63.2025.8.11.6493,0.4822782934155766,0.39847713067141566,15710.21
5118166-64.2025.8.08.9237,0.03687510115129533,0.18703834264885874,15349.11
9125150-12.2025.8.09.3750,0.8982271114779707,0.4019949300701069,15318.42
5794169-96.2025.8.14.8264,0.6890567310306549,0.5149921623458263,9828.58
3289744-84.2025.8.27.9827,0.5867921063842456,0.5238133176185638,13797.78
1262580-88.2025.8.10.1333,0.0,0.4240439409758962,18037.49
5324775-44.2025.8.07.2299,0.6322573202029794,0.5231468648917514,21579.65
2661363-23.2025.8.08.1642,0.558375403731746,0.5126543867509241,20379.37
8699837-88.2025.8.25.3706,0.13174562206096252,0.32735980403922316,13793.67
4537016-17.2025.8.12.9970,0.6030011497578118,0.5249226832328071,23614.57
4977684-24.2025.8.12.7029,0.013909240835892844,0.18761444189686244,13132.09
3565572-23.2025.8.11.6194,0.7623327525192036,0.21350614055329453,14177.92
5556786-83.2025.8.19.2609,0.9437510791126031,0.2682587425264712,9025.78
5632478-87.2025.8.16.7881,0.6198003322414748,0.5248952876642005,12845.07
3588452-56.2025.8.22.9089,0.022739406740230117,0.20832798198021285,7137.22
8597131-50.2025.8.20.3234,0.9611340181689486,0.21832653388780693,17400.53
8188600-75.2025.8.03.3223,0.9921078473977805,0.21203387190821044,16416.66
5187365-62.2025.8.14.3085,0.7110745019587744,0.48732472533328985,21373.92
5575612-46.2025.8.11.4394,0.6765255756909831,0.5158416659138463,11360.37
9152363-87.2025.8.06.7732,0.9684208135357566,0.24107303322925097,11548.03
6400196-82.2025.8.06.7872,0.21609400577758425,0.41701808365972254,21592.98
4252668-03.2025.8.13.0303,0.8109614934443885,0.1819927628952023,17179.56
8722765-46.2025.8.09.3067,0.5883546801281582,0.18557785882082756,13022.4
8616074-12.2025.8.22.0717,0.6059214684870261,0.5249180167322405,17854.6
6056156-06.2025.8.05.2570,0.603702266130095,0.5249218579476229,9557.0
5749760-68.2025.8.25.0441,0.6533937824832328,0.5221177452471865,16434.96
9015592-14.2025.8.22.1265,0.7609733811147932,0.4873373017521245,14999.0
6875698-63.2025.8.19.5291,0.6253366859125742,0.5242299059349352,21245.07
5768350-81.2025.8.05.4508,0.6015942066995323,0.5249212550196792,15835.64
4984956-31.2025.8.11.3158,0.603,0.5249226832350087,18027.64
8966123-29.2025.8.04.2385,0.603,0.5249226832350087,9320.29
2863897-14.2025.8.10.6313,0.4064263869244611,0.5088600865238608,18086.23
4492006-99.2025.8.18.2869,0.29672922344473696,0.45217311738189936,6540.14
9061152-61.2025.8.13.1517,0.603,0.5249226832350087,27456.77
5004997-06.2025.8.14.7434,0.7974284116349138,0.46622094250430784,16854.99
1787104-45.2025.8.26.7569,0.603,0.5249226832350087,16005.87
4033391-56.2025.8.27.1889,0.055029613324065085,0.21722220376288265,8809.55
8594006-99.2025.8.22.9921,0.997188206630513,0.20968534530209332,17207.27
2145329-89.2025.8.06.6644,0.5212312587442037,0.5200740859927863,10267.05
8293375-29.2025.8.01.4021,0.3082584716951531,0.48359192613883667,21562.44
1099512-81.2025.8.22.9032,0.952989854241092,0.2481045261565038,16810.12
2498752-00.2025.8.03.5258,1.0,0.2177402054527657,11294.9
2627213-34.2025.8.03.5734,0.3816150371790037,0.48826519658358164,18957.67
2202995-24.2025.8.09.7316,1.0,0.203185011288187,11349.76
1692393-65.2025.8.16.6594,0.684781407578361,0.5190963694481862,20737.71
6578001-47.2025.8.07.1537,0.8377693019126233,0.40316232078856395,8366.47
3668654-67.2025.8.02.9902,0.6212805482977222,0.5243657852956782,13545.54
2831121-34.2025.8.16.8092,0.27747135814010404,0.44211818240177914,8319.69
6359222-96.2025.8.03.7915,1.0,0.3297762883659738,11994.57
7748815-45.2025.8.09.5677,0.6837041328999739,0.5139598449139576,13510.66
7163667-08.2025.8.14.4715,0.6029999999999914,0.5249226832350087,25792.32
5387834-98.2025.8.27.2078,0.9854518825141532,0.17892797271715044,17838.98
1842664-95.2025.8.16.8228,0.09244141978603215,0.24314676574631847,12252.37
1358668-97.2025.8.19.8670,0.37831571031062355,0.48712147265872324,15089.92
1466672-93.2025.8.11.2879,0.5725414742894039,0.5067151201562057,9554.94
2683967-27.2025.8.09.4767,0.5495892579878316,0.5208144542645977,13212.83
8488681-85.2025.8.12.7694,0.08782836645355385,0.3002153111821688,11843.85
1961479-27.2025.8.03.2224,0.004340187018565422,0.20257106059752358,13316.86
1880828-99.2025.8.12.7830,0.603,0.5249226832350087,22878.92
8467256-24.2025.8.12.2796,1.0,0.31054858696158305,14400.28
2840493-56.2025.8.17.6057,0.902272327666878,0.30197089639284563,9882.91
8294020-85.2025.8.10.6872,0.603,0.5249226832350087,18818.68
2480626-02.2025.8.09.1562,0.5851932534583133,0.5246937573178351,7838.55
6116678-08.2025.8.19.3274,0.9712300723134757,0.20396743044910143,13405.08
8060178-87.2025.8.25.8319,0.2668245061863444,0.46932397752421934,16211.5
2149708-86.2025.8.21.3141,0.6037558553105781,0.5249217318365591,20497.62
4747729-98.2025.8.06.6473,0.6030000611978155,0.5249226832350025,6968.42
9669617-17.2025.8.08.0195,0.6032646255609335,0.5249225666216404,5674.58
3443305-12.2025.8.06.8589,0.35896257823971217,0.2064478369557851,19784.15
7908121-81.2025.8.05.7162,0.9852664530784483,0.2221380063640398,16209.16
3860551-17.2025.8.27.7550,0.6029990717806443,0.5249226827755957,9022.14
2810031-25.2025.8.27.9622,0.6011637280462324,0.5249195190996062,15334.16
8854744-78.2025.8.11.0969,0.603,0.5249226832350087,2550.69
5027140-96.2025.8.15.8443,0.028861806178589022,0.26299965236622974,10569.85
1198556-81.2025.8.27.3678,0.6580989895760859,0.5198445432229215,24162.21
7808497-98.2025.8.21.3368,0.603,0.5249226832350087,3578.01
3817802-61.2025.8.03.8790,0.8538509839203775,0.2888286721833173,10926.7
2683101-53.2025.8.19.6908,0.32271591268200883,0.26310743304334633,14508.09
7918890-49.2025.8.12.2230,0.9998252284235225,0.19013017248184633,17804.22
9243765-72.2025.8.15.2537,0.21027217515076163,0.4645718559796896,10048.69
6932959-68.2025.8.22.9259,0.6028928758357858,0.5249226512454189,6937.22
1352723-46.2025.8.06.3770,0.9252873255090537,0.3084698482963931,15686.46
5244711-13.2025.8.13.6268,0.4938064102023594,0.2333851034594066,15105.71
4231927-22.2025.8.11.8088,0.6880046560064315,0.49892109612313773,13578.61
5565612-86.2025.8.20.6500,0.03420880843745544,0.20741979934524538,21379.58
6168958-41.2025.8.15.2121,0.9457154289766561,0.23419951851003407,16331.78
5509924-46.2025.8.15.4622,0.723565025578047,0.50013099388381,22579.03
1449382-30.2025.8.27.3293,0.9394236577449124,0.2478790880140253,12805.62
7052917-68.2025.8.01.6258,0.4616174226204721,0.5162446618670846,20368.4
6244141-01.2025.8.10.9453,0.7848236750753064,0.4662871729151009,21839.24
4611091-01.2025.8.18.6132,1.0,0.2497759504765875,10700.81
6412776-65.2025.8.09.3165,0.9421073672087835,0.2733152514084334,9730.63
2617802-05.2025.8.19.5675,0.9775042639563429,0.335541203421644,12953.53
7961693-52.2025.8.21.9543,0.8983615765613988,0.33646073705448604,9381.17
2726987-53.2025.8.21.4307,1.0,0.18473975073735974,13832.09
8148340-21.2025.8.22.5138,0.6328869187212512,0.5158538853755948,11170.75
7813545-49.2025.8.25.2703,0.6063904828649234,0.5249173097772014,16095.91
6199657-32.2025.8.16.3469,0.9858137665272668,0.21492776943777442,21551.68
3429812-72.2025.8.26.9761,0.872460533640951,0.4034955749136095,15266.39
1229302-82.2025.8.27.5638,0.0706179280165955,0.2275155594089753,14393.75
9854474-52.2025.8.11.0327,0.4793463880845351,0.5132217989559336,21930.02
8059840-26.2025.8.22.7364,0.8870096406944127,0.4488115207069991,10811.15
6305231-93.2025.8.19.0457,0.4470469153580835,0.507063127737649,9446.26
5010021-39.2025.8.17.4923,0.9704400901367782,0.26425690722141715,9630.73
2234004-64.2025.8.07.8875,1.0,0.2480764901139709,13011.38
5250097-21.2025.8.13.6170,0.603,0.5249226832350087,18088.51
2678706-20.2025.8.07.1436,0.9499858283988908,0.23067623150246216,13645.91
7606533-36.2025.8.21.3013,0.7471560846975887,0.4890949820368881,12403.55
